day,month,year,waterbody,mesh,variable,value,class,
11,6,2018,mashapaug,50,rotifer,543,rotifer,
12,6,2018,warwick,50,dilution,200,na,
12,6,2018,warwick,50,aliquots,1,na,
12,6,2018,warwick,50,nauplii,24,nauplii,
12,6,2018,warwick,50,rotifer,1681,rotifer,
13,6,2018,yawgoo,50,dilution,150,na,
13,6,2018,yawgoo,50,aliquots,1,na,
13,6,2018,yawgoo,50,nauplii,106,nauplii,
13,6,2018,yawgoo,50,rotifer,289,rotifer,
18,6,2018,mashapaug,50,dilution,100,na,
18,6,2018,mashapaug,50,aliquots,1,na,
18,6,2018,mashapaug,50,rotifer,1615,rotifer,
18,6,2018,mashapaug,50,nauplii,45,nauplii,
18,6,2018,warwick,50,dilution,800,na,
18,6,2018,warwick,50,aliquots,1,na,
18,6,2018,warwick,50,rotifer,432,rotifer,
18,6,2018,warwick,50,nauplii,17,nauplii,
20,6,2018,yawgoo,50,dilution,150,na,
20,6,2018,yawgoo,50,aliquots,2,na,
20,6,2018,yawgoo,50,rotifer,329,rotifer,
20,6,2018,yawgoo,50,nauplii,209,nauplii,
25,6,2018,mashapaug,50,dilution,250,na,
25,6,2018,mashapaug,50,aliquots,1,na,
25,6,2018,mashapaug,50,rotifer,328,rotifer,
25,6,2018,mashapaug,50,nauplii,65,nauplii,
25,6,2018,warwick,50,dilution,450,na,
25,6,2018,warwick,50,aliquots,1,na,
25,6,2018,warwick,50,rotifer,360,rotifer,
25,6,2018,warwick,50,nauplii,12,nauplii,
29,6,2018,yawgoo,50,dilution,100,na,
29,6,2018,yawgoo,50,aliquots,1,na,
29,6,2018,yawgoo,50,rotifer,195,rotifer,
29,6,2018,yawgoo,50,nauplii,177,nauplii,
2,7,2018,mashapaug,50,dilution,75,na,
2,7,2018,mashapaug,50,aliquots,1,na,
2,7,2018,mashapaug,50,rotifer,535,rotifer,
2,7,2018,mashapaug,50,nauplii,142,nauplii,
2,7,2018,warwick,50,dilution,400,na,
2,7,2018,warwick,50,aliquots,1,na,
2,7,2018,warwick,50,rotifer,472,rotifer,
2,7,2018,warwick,50,nauplii,31,nauplii,
5,7,2018,yawgoo,50,dilution,65,na,
5,7,2018,yawgoo,50,aliquots,1,na,
5,7,2018,yawgoo,50,rotifer,269,rotifer,
5,7,2018,yawgoo,50,nauplii,144,nauplii,
9,7,2018,mashapaug,50,dilution,100,na,
9,7,2018,mashapaug,50,aliquots,1,na,
9,7,2018,mashapaug,50,rotifer,460,rotifer,
9,7,2018,mashapaug,50,nauplii,70,nauplii,
9,7,2018,warwick,50,dilution,500,na,
9,7,2018,warwick,50,aliquots,1,na,
9,7,2018,warwick,50,rotifer,456,rotifer,
9,7,2018,warwick,50,nauplii,9,nauplii,
12,7,2018,yawgoo,50,dilution,75,na,
12,7,2018,yawgoo,50,aliquots,1,na,
12,7,2018,yawgoo,50,rotifer,386,rotifer,
12,7,2018,yawgoo,50,nauplii,116,nauplii,
16,7,2018,yawgoo,50,dilution,100,na,
16,7,2018,yawgoo,50,aliquots,1,na,
16,7,2018,yawgoo,50,rotifer,291,rotifer,
16,7,2018,yawgoo,50,nauplii,102,nauplii,
18,7,2018,mashapaug,50,dilution,100,na,
18,7,2018,mashapaug,50,aliquots,1,na,
18,7,2018,mashapaug,50,rotifer,485,rotifer,
18,7,2018,mashapaug,50,nauplii,37,nauplii,
18,7,2018,warwick,50,dilution,375,na,
18,7,2018,warwick,50,aliquots,1,na,
18,7,2018,warwick,50,rotifer,399,rotifer,
18,7,2018,warwick,50,nauplii,33,nauplii,
31,7,2018,yawgoo,50,dilution,75,na,
31,7,2018,yawgoo,50,aliquots,1,na,
31,7,2018,yawgoo,50,rotifer,446,rotifer,
31,7,2018,yawgoo,50,nauplii,83,nauplii,
2,8,2018,mashapaug,50,dilution,125,na,
2,8,2018,mashapaug,50,aliquots,1,na,
2,8,2018,mashapaug,50,rotifer,370,rotifer,
2,8,2018,mashapaug,50,nauplii,35,nauplii,
2,8,2018,warwick,50,dilution,25,na,possibly wrong sample
2,8,2018,warwick,50,aliquots,2,na,
2,8,2018,warwick,50,rotifer,119,rotifer,
2,8,2018,warwick,50,nauplii,3,nauplii,
6,8,2018,mashapaug,50,dilution,105,na,
6,8,2018,mashapaug,50,aliquots,1,na,
6,8,2018,mashapaug,50,rotifer,412,rotifer,
6,8,2018,mashapaug,50,nauplii,34,nauplii,
6,8,2018,warwick,50,dilution,150,na,
6,8,2018,warwick,50,aliquots,1,na,
6,8,2018,warwick,50,rotifer,347,rotifer,
6,8,2018,warwick,50,nauplii,21,nauplii,
7,8,2018,yawgoo,50,dilution,50,na,
7,8,2018,yawgoo,50,aliquots,2,na,
7,8,2018,yawgoo,50,rotifer,422,rotifer,
7,8,2018,yawgoo,50,nauplii,150,nauplii,
14,8,2018,yawgoo,50,dilution,25,na,
14,8,2018,yawgoo,50,aliquots,1,na,
14,8,2018,yawgoo,50,rotifer,612,rotifer,
14,8,2018,yawgoo,50,nauplii,158,nauplii,
16,8,2018,mashapaug,50,dilution,300,na,
16,8,2018,mashapaug,50,aliquots,1,na,
16,8,2018,mashapaug,50,rotifer,415,rotifer,
16,8,2018,mashapaug,50,nauplii,26,nauplii,
16,8,2018,warwick,50,dilution,100,na,
16,8,2018,warwick,50,aliquots,1,na,
16,8,2018,warwick,50,rotifer,505,rotifer,
16,8,2018,warwick,50,nauplii,26,nauplii,
20,8,2018,yawgoo,50,dilution,50,na,
20,8,2018,yawgoo,50,aliquots,1,na,
20,8,2018,yawgoo,50,rotifer,565,rotifer,
20,8,2018,yawgoo,50,nauplii,77,nauplii,
23,8,2018,warwick,50,dilution,100,na,
23,8,2018,warwick,50,aliquots,1,na,
23,8,2018,warwick,50,rotifer,481,rotifer,
23,8,2018,warwick,50,nauplii,14,nauplii,
23,8,2018,mashapaug,50,dilution,200,na,
23,8,2018,mashapaug,50,aliquots,1,na,
23,8,2018,mashapaug,50,rotifer,698,rotifer,
23,8,2018,mashapaug,50,nauplii,60,nauplii,
27,8,2018,mashapaug,50,dilution,300,na,
27,8,2018,mashapaug,50,aliquots,1,na,
27,8,2018,mashapaug,50,rotifer,416,rotifer,
27,8,2018,mashapaug,50,nauplii,34,nauplii,
27,8,2018,warwick,50,dilution,105,na,
27,8,2018,warwick,50,aliquots,1,na,
27,8,2018,warwick,50,rotifer,410,rotifer,
27,8,2018,warwick,50,nauplii,14,nauplii,
30,8,2018,yawgoo,50,dilution,50,na,
30,8,2018,yawgoo,50,aliquots,1,na,
30,8,2018,yawgoo,50,rotifer,397,rotifer,
30,8,2018,yawgoo,50,nauplii,75,nauplii,
4,9,2018,mashapaug,50,dilution,175,na,
4,9,2018,mashapaug,50,aliquots,1,na,
4,9,2018,mashapaug,50,rotifer,403,rotifer,
4,9,2018,mashapaug,50,nauplii,78,nauplii,
4,9,2018,warwick,50,dilution,100,na,
4,9,2018,warwick,50,aliquots,1,na,
4,9,2018,warwick,50,rotifer,419,rotifer,
4,9,2018,warwick,50,nauplii,5,nauplii,
5,9,2018,yawgoo,50,dilution,25,na,
5,9,2018,yawgoo,50,aliquots,2,na,
5,9,2018,yawgoo,50,rotifer,258,rotifer,
5,9,2018,yawgoo,50,nauplii,148,nauplii,
13,9,2018,mashapaug,50,dilution,175,na,
13,9,2018,mashapaug,50,aliquots,1,na,
13,9,2018,mashapaug,50,rotifer,520,rotifer,
13,9,2018,mashapaug,50,nauplii,70,nauplii,
13,9,2018,warwick,50,dilution,250,na,
13,9,2018,warwick,50,aliquots,1,na,
13,9,2018,warwick,50,rotifer,488,rotifer,
13,9,2018,warwick,50,nauplii,10,nauplii,
17,9,2018,mashapaug,50,dilution,200,na,
17,9,2018,mashapaug,50,aliquots,1,na,
17,9,2018,mashapaug,50,rotifer,296,rotifer,
17,9,2018,mashapaug,50,nauplii,119,nauplii,
17,9,2018,warwick,50,dilution,275,na,
17,9,2018,warwick,50,aliquots,1,na,
17,9,2018,warwick,50,rotifer,412,rotifer,
17,9,2018,warwick,50,nauplii,18,nauplii,
18,9,2018,yawgoo,50,dilution,20,na,
18,9,2018,yawgoo,50,aliquots,1,na,
18,9,2018,yawgoo,50,rotifer,251,rotifer,
18,9,2018,yawgoo,50,nauplii,342,nauplii,
24,9,2018,mashapaug,50,dilution,175,na,
24,9,2018,mashapaug,50,aliquots,1,na,
24,9,2018,mashapaug,50,rotifer,352,rotifer,
24,9,2018,mashapaug,50,nauplii,77,nauplii,
24,9,2018,warwick,50,dilution,150,na,
24,9,2018,warwick,50,aliquots,1,na,
24,9,2018,warwick,50,rotifer,765,rotifer,
24,9,2018,warwick,50,nauplii,10,nauplii,
26,9,2018,yawgoo,50,dilution,20,na,
26,9,2018,yawgoo,50,aliquots,1,na,
26,9,2018,yawgoo,50,rotifer,102,rotifer,
26,9,2018,yawgoo,50,nauplii,312,nauplii,
1,10,2018,mashapaug,50,dilution,75,na,
1,10,2018,mashapaug,50,aliquots,1,na,
1,10,2018,mashapaug,50,rotifer,355,rotifer,
1,10,2018,mashapaug,50,nauplii,51,nauplii,
2,10,2018,yawgoo,50,dilution,50,na,
2,10,2018,yawgoo,50,aliquots,1,na,
2,10,2018,yawgoo,50,rotifer,248,rotifer,
2,10,2018,yawgoo,50,nauplii,170,nauplii,
1,10,2018,warwick,50,dilution,200,na,
1,10,2018,warwick,50,aliquots,1,na,
1,10,2018,warwick,50,rotifer,437,rotifer,
1,10,2018,warwick,50,nauplii,20,nauplii,
9,10,2018,mashapaug,50,dilution,275,na,
9,10,2018,mashapaug,50,aliquots,1,na,
9,10,2018,mashapaug,50,rotifer,436,rotifer,
9,10,2018,mashapaug,50,nauplii,60,nauplii,
9,10,2018,warwick,50,dilution,325,na,
9,10,2018,warwick,50,aliquots,1,na,
9,10,2018,warwick,50,rotifer,390,rotifer,
9,10,2018,warwick,50,nauplii,26,nauplii,
11,10,2018,yawgoo,50,dilution,55,na,
11,10,2018,yawgoo,50,aliquots,1,na,
11,10,2018,yawgoo,50,rotifer,337,rotifer,
11,10,2018,yawgoo,50,nauplii,54,nauplii,
16,10,2018,mashapaug,50,dilution,350,na,
16,10,2018,mashapaug,50,aliquots,1,na,
16,10,2018,mashapaug,50,rotifer,379,rotifer,
16,10,2018,mashapaug,50,nauplii,16,nauplii,
16,10,2018,warwick,50,dilution,550,na,
16,10,2018,warwick,50,aliquots,1,na,
16,10,2018,warwick,50,rotifer,406,rotifer,
16,10,2018,warwick,50,nauplii,8,nauplii,
22,10,2018,mashapaug,50,dilution,225,na,
22,10,2018,mashapaug,50,aliquots,1,na,
22,10,2018,mashapaug,50,rotifer,403,rotifer,
22,10,2018,mashapaug,50,nauplii,26,nauplii,
22,10,2018,warwick,50,dilution,350,na,
22,10,2018,warwick,50,aliquots,1,na,
22,10,2018,warwick,50,rotifer,467,rotifer,
22,10,2018,warwick,50,nauplii,12,nauplii,
24,10,2018,yawgoo,50,dilution,20,na,
24,10,2018,yawgoo,50,aliquots,1,na,
24,10,2018,yawgoo,50,rotifer,227,rotifer,
24,10,2018,yawgoo,50,nauplii,188,nauplii,
30,10,2018,warwick,50,dilution,650,na,
30,10,2018,warwick,50,aliquots,1,na,
30,10,2018,warwick,50,rotifer,419,rotifer,
30,10,2018,warwick,50,nauplii,14,nauplii,
30,10,2018,mashapaug,50,dilution,125,na,
30,10,2018,mashapaug,50,aliquots,1,na,
30,10,2018,mashapaug,50,rotifer,360,rotifer,
30,10,2018,mashapaug,50,nauplii,48,nauplii,
31,10,2018,yawgoo,50,dilution,15,na,
31,10,2018,yawgoo,50,aliquots,1,na,
31,10,2018,yawgoo,50,rotifer,331,rotifer,
31,10,2018,yawgoo,50,nauplii,99,nauplii,
3,12,2018,warwick,50,dilution,225,na,
3,12,2018,warwick,50,aliquots,1,na,
3,12,2018,warwick,50,rotifer,246,rotifer,
3,12,2018,warwick,50,nauplii,242,nauplii,
8,11,2018,warwick,50,dilution,850,na,
8,11,2018,warwick,50,aliquots,1,na,
8,11,2018,warwick,50,rotifer,426,rotifer,
8,11,2018,warwick,50,nauplii,42,nauplii,
3,12,2018,mashapaug,50,dilution,150,na,
3,12,2018,mashapaug,50,aliquots,1,na,
3,12,2018,mashapaug,50,rotifer,414,rotifer,
3,12,2018,mashapaug,50,nauplii,81,nauplii,
8,11,2018,mashapaug,50,dilution,45,na,
8,11,2018,mashapaug,50,aliquots,1,na,
8,11,2018,mashapaug,50,rotifer,452,rotifer,
8,11,2018,mashapaug,50,nauplii,197,nauplii,
5,6,2019,mashapaug,150,dilution,75,na,
5,6,2019,mashapaug,150,aliquots,2,na,
5,6,2019,mashapaug,150,cyclopoid,54,copepod,
5,6,2019,mashapaug,150,calanoid,62,copepod,
5,6,2019,mashapaug,150,bosmina,7,cladocera,
5,6,2019,mashapaug,150,daphnia,248,cladocera,
5,6,2019,mashapaug,150,alona,1,cladocera,
5,6,2019,warwick,150,dilution,500,na,
5,6,2019,warwick,150,aliquots,2,na,
5,6,2019,warwick,150,cyclopoid,40,copepod,
5,6,2019,warwick,150,daphnia,45,cladocera,
5,6,2019,warwick,150,bosmina,412,cladocera,
5,6,2019,warwick,150,alona,1,cladocera,
7,6,2019,yawgoo,150,dilution,25,na,
7,6,2019,yawgoo,150,aliquots,1,na,
7,6,2019,yawgoo,150,calanoid,281,copepod,
7,6,2019,yawgoo,150,daphnia,79,cladocera,
7,6,2019,yawgoo,150,cyclopoid,9,copepod,
7,6,2019,yawgoo,150,diaphanosoma,4,cladocera,
10,6,2019,yawgoo,150,dilution,50,na,
10,6,2019,yawgoo,150,aliquots,2,na,
10,6,2019,yawgoo,150,calanoid,347,copepod,
10,6,2019,yawgoo,150,daphnia,65,cladocera,
10,6,2019,yawgoo,150,cyclopoid,14,copepod,
10,6,2019,yawgoo,150,diaphanosoma,1,cladocera,
12,6,2019,mashapaug,150,dilution,100,na,
12,6,2019,mashapaug,150,aliquots,2,na,
12,6,2019,mashapaug,150,cyclopoid,14,copepod,
12,6,2019,mashapaug,150,calanoid,86,copepod,
12,6,2019,mashapaug,150,bosmina,1,cladocera,
12,6,2019,mashapaug,150,daphnia,212,cladocera,
12,6,2019,mashapaug,150,chydorus,3,cladocera,
12,6,2019,warwick,150,dilution,1000,na,
12,6,2019,warwick,150,aliquots,2,na,
12,6,2019,warwick,150,cyclopoid,16,copepod,
12,6,2019,warwick,150,daphnia,16,cladocera,
12,6,2019,warwick,150,bosmina,325,cladocera,
12,6,2019,warwick,150,eubosmina,1,cladocera,
18,6,2019,mashapaug,150,dilution,85,na,
18,6,2019,mashapaug,150,aliquots,3,na,
18,6,2019,mashapaug,150,cyclopoid,34,copepod,
18,6,2019,mashapaug,150,calanoid,188,copepod,
18,6,2019,mashapaug,150,bosmina,22,cladocera,
18,6,2019,mashapaug,150,daphnia,177,cladocera,
18,6,2019,mashapaug,150,alona,1,cladocera,
26,6,2019,yawgoo,150,dilution,50,na,
26,6,2019,yawgoo,150,aliquots,2,na,
26,6,2019,yawgoo,150,calanoid,300,copepod,
26,6,2019,yawgoo,150,daphnia,120,cladocera,
26,6,2019,yawgoo,150,cyclopoid,7,copepod,
26,6,2019,yawgoo,150,diaphanosoma,2,cladocera,
27,6,2019,mashapaug,150,dilution,75,na,
27,6,2019,mashapaug,150,aliquots,1,na,
27,6,2019,mashapaug,150,cyclopoid,24,copepod,
27,6,2019,mashapaug,150,calanoid,216,copepod,
27,6,2019,mashapaug,150,bosmina,10,cladocera,
27,6,2019,mashapaug,150,daphnia,4,cladocera,
27,6,2019,mashapaug,150,diaphanosoma,1,cladocera,
27,6,2019,mashapaug,150,ceriodaphnia,1,cladocera,
27,6,2019,warwick,150,dilution,30,na,
27,6,2019,warwick,150,aliquots,5,na,
27,6,2019,warwick,150,cyclopoid,200,copepod,
27,6,2019,warwick,150,daphnia,1,cladocera,
27,6,2019,warwick,150,bosmina,154,cladocera,
27,6,2019,warwick,150,calanoid,28,copepod,
27,6,2019,warwick,150,ceriodaphnia,1,cladocera,
8,7,2019,mashapaug,150,dilution,150,na,
8,7,2019,mashapaug,150,aliquots,2,na,
8,7,2019,mashapaug,150,cyclopoid,70,copepod,
8,7,2019,mashapaug,150,calanoid,33,copepod,
8,7,2019,mashapaug,150,bosmina,100,cladocera,
8,7,2019,mashapaug,150,diaphanosoma,61,cladocera,
8,7,2019,mashapaug,150,ceriodaphnia,229,cladocera,
8,7,2019,warwick,150,dilution,15,na,
8,7,2019,warwick,150,aliquots,5,na,
8,7,2019,warwick,150,cyclopoid,16,copepod,
8,7,2019,warwick,150,bosmina,3,cladocera,
8,7,2019,warwick,150,ceriodaphnia,5,cladocera,
8,7,2019,warwick,150,eubosmina,2,cladocera,
8,7,2019,warwick,150,diaphanosoma,1,cladocera,
8,7,2019,yawgoo,150,dilution,50,na,
8,7,2019,yawgoo,150,aliquots,2,na,
8,7,2019,yawgoo,150,calanoid,183,copepod,
8,7,2019,yawgoo,150,daphnia,55,cladocera,
8,7,2019,yawgoo,150,cyclopoid,17,copepod,
8,7,2019,yawgoo,150,ceriodaphnia,1,cladocera,
22,7,2019,yawgoo,150,dilution,25,na,
22,7,2019,yawgoo,150,aliquots,2,na,
22,7,2019,yawgoo,150,calanoid,342,copepod,
22,7,2019,yawgoo,150,daphnia,42,cladocera,
22,7,2019,yawgoo,150,cyclopoid,53,copepod,
22,7,2019,yawgoo,150,diaphanosoma,3,cladocera,
24,7,2019,mashapaug,150,dilution,175,na,
24,7,2019,mashapaug,150,aliquots,2,na,
24,7,2019,mashapaug,150,cyclopoid,5,copepod,
24,7,2019,mashapaug,150,calanoid,55,copepod,
24,7,2019,mashapaug,150,bosmina,166,cladocera,
24,7,2019,mashapaug,150,diaphanosoma,34,cladocera,
24,7,2019,mashapaug,150,ceriodaphnia,62,cladocera,
24,7,2019,warwick,150,dilution,20,na,
24,7,2019,warwick,150,aliquots,5,na,
24,7,2019,warwick,150,cyclopoid,10,copepod,
24,7,2019,warwick,150,bosmina,11,cladocera,
24,7,2019,warwick,150,ceriodaphnia,2,cladocera,
24,7,2019,warwick,150,calanoid,2,copepod,
24,7,2019,warwick,150,diaphanosoma,2,cladocera,
29,7,2019,yawgoo,150,dilution,45,na,
29,7,2019,yawgoo,150,aliquots,2,na,
29,7,2019,yawgoo,150,calanoid,194,copepod,
29,7,2019,yawgoo,150,daphnia,89,cladocera,
29,7,2019,yawgoo,150,cyclopoid,20,copepod,
30,7,2019,mashapaug,150,dilution,100,na,
30,7,2019,mashapaug,150,aliquots,3,na,
30,7,2019,mashapaug,150,cyclopoid,12,copepod,
30,7,2019,mashapaug,150,calanoid,77,copepod,
30,7,2019,mashapaug,150,bosmina,177,cladocera,
30,7,2019,mashapaug,150,diaphanosoma,90,cladocera,
30,7,2019,mashapaug,150,ceriodaphnia,129,cladocera,
30,7,2019,mashapaug,150,chydorus,2,cladocera,
30,7,2019,warwick,150,dilution,15,na,
30,7,2019,warwick,150,aliquots,5,na,
30,7,2019,warwick,150,cyclopoid,35,copepod,
30,7,2019,warwick,150,bosmina,1,cladocera,
5,8,2019,yawgoo,150,dilution,50,na,
5,8,2019,yawgoo,150,aliquots,2,na,
5,8,2019,yawgoo,150,calanoid,367,copepod,
5,8,2019,yawgoo,150,daphnia,29,cladocera,
5,8,2019,yawgoo,150,cyclopoid,19,copepod,
5,8,2019,yawgoo,150,diaphanosoma,1,cladocera,
5,8,2019,yawgoo,150,eubosmina,1,cladocera,
12,8,2019,yawgoo,150,dilution,60,na,
12,8,2019,yawgoo,150,aliquots,2,na,
12,8,2019,yawgoo,150,calanoid,275,copepod,
12,8,2019,yawgoo,150,daphnia,13,cladocera,
12,8,2019,yawgoo,150,cyclopoid,23,copepod,
12,8,2019,yawgoo,150,diaphanosoma,3,cladocera,
12,8,2019,yawgoo,150,eubosmina,4,cladocera,
14,8,2019,mashapaug,150,dilution,100,na,
14,8,2019,mashapaug,150,aliquots,3,na,
14,8,2019,mashapaug,150,cyclopoid,64,copepod,
14,8,2019,mashapaug,150,calanoid,64,copepod,
14,8,2019,mashapaug,150,bosmina,237,cladocera,
14,8,2019,mashapaug,150,diaphanosoma,60,cladocera,
14,8,2019,mashapaug,150,ceriodaphnia,201,cladocera,
14,8,2019,mashapaug,150,daphnia,3,cladocera,
14,8,2019,warwick,150,dilution,15,na,
14,8,2019,warwick,150,aliquots,5,na,
14,8,2019,warwick,150,cyclopoid,68,copepod,
14,8,2019,warwick,150,bosmina,9,cladocera,
14,8,2019,warwick,150,chydorus,5,cladocera,
14,8,2019,warwick,150,eubosmina,2,cladocera,
14,8,2019,warwick,150,ceriodaphnia,2,cladocera,
19,8,2019,yawgoo,150,dilution,70,na,
19,8,2019,yawgoo,150,aliquots,2,na,
19,8,2019,yawgoo,150,calanoid,212,copepod,
19,8,2019,yawgoo,150,daphnia,4,cladocera,
19,8,2019,yawgoo,150,cyclopoid,14,copepod,
19,8,2019,yawgoo,150,diaphanosoma,1,cladocera,
19,8,2019,yawgoo,150,eubosmina,1,cladocera,
21,8,2019,mashapaug,150,dilution,150,na,
21,8,2019,mashapaug,150,aliquots,2,na,
21,8,2019,mashapaug,150,cyclopoid,84,copepod,
21,8,2019,mashapaug,150,calanoid,46,copepod,
21,8,2019,mashapaug,150,bosmina,261,cladocera,
21,8,2019,mashapaug,150,diaphanosoma,33,cladocera,
21,8,2019,mashapaug,150,ceriodaphnia,239,cladocera,
21,8,2019,warwick,150,dilution,15,na,
21,8,2019,warwick,150,aliquots,5,na,
21,8,2019,warwick,150,cyclopoid,36,copepod,
21,8,2019,warwick,150,bosmina,9,cladocera,
21,8,2019,warwick,150,chydorus,2,cladocera,
21,8,2019,warwick,150,ceriodaphnia,2,cladocera,
26,8,2019,yawgoo,150,dilution,50,na,
26,8,2019,yawgoo,150,aliquots,2,na,
26,8,2019,yawgoo,150,calanoid,197,copepod,
26,8,2019,yawgoo,150,daphnia,7,cladocera,
26,8,2019,yawgoo,150,cyclopoid,21,copepod,
26,8,2019,yawgoo,150,diaphanosoma,10,cladocera,
26,8,2019,yawgoo,150,eubosmina,9,cladocera,
28,8,2019,mashapaug,150,dilution,150,na,
28,8,2019,mashapaug,150,aliquots,2,na,
28,8,2019,mashapaug,150,cyclopoid,68,copepod,
28,8,2019,mashapaug,150,calanoid,53,copepod,
28,8,2019,mashapaug,150,bosmina,153,cladocera,
28,8,2019,mashapaug,150,diaphanosoma,46,cladocera,
28,8,2019,mashapaug,150,ceriodaphnia,236,cladocera,
28,8,2019,mashapaug,150,eubosmina,2,cladocera,
4,9,2019,mashapaug,150,dilution,250,na,
4,9,2019,mashapaug,150,aliquots,2,na,
4,9,2019,mashapaug,150,cyclopoid,32,copepod,
4,9,2019,mashapaug,150,calanoid,23,copepod,
4,9,2019,mashapaug,150,bosmina,24,cladocera,
4,9,2019,mashapaug,150,diaphanosoma,40,cladocera,
4,9,2019,mashapaug,150,ceriodaphnia,204,cladocera,
4,9,2019,mashapaug,150,eubosmina,3,cladocera,
4,9,2019,warwick,150,dilution,15,na,
4,9,2019,warwick,150,aliquots,5,na,
4,9,2019,warwick,150,cyclopoid,50,copepod,
4,9,2019,warwick,150,bosmina,12,cladocera,
4,9,2019,warwick,150,chydorus,1,cladocera,
4,9,2019,warwick,150,ceriodaphnia,4,cladocera,
4,9,2019,warwick,150,eubosmina,2,cladocera,
4,9,2019,warwick,150,alona,1,cladocera,
4,9,2019,yawgoo,150,dilution,60,na,
4,9,2019,yawgoo,150,aliquots,2,na,
4,9,2019,yawgoo,150,calanoid,285,copepod,
4,9,2019,yawgoo,150,daphnia,4,cladocera,
4,9,2019,yawgoo,150,cyclopoid,17,copepod,
4,9,2019,yawgoo,150,diaphanosoma,28,cladocera,
4,9,2019,yawgoo,150,eubosmina,11,cladocera,
9,9,2019,mashapaug,150,dilution,200,na,
9,9,2019,mashapaug,150,aliquots,2,na,
9,9,2019,mashapaug,150,cyclopoid,76,copepod,
9,9,2019,mashapaug,150,calanoid,35,copepod,
9,9,2019,mashapaug,150,bosmina,71,cladocera,
9,9,2019,mashapaug,150,diaphanosoma,45,cladocera,
9,9,2019,mashapaug,150,ceriodaphnia,264,cladocera,
9,9,2019,warwick,150,dilution,15,na,
9,9,2019,warwick,150,aliquots,3,na,
9,9,2019,warwick,150,cyclopoid,258,copepod,
9,9,2019,warwick,150,bosmina,27,cladocera,
9,9,2019,warwick,150,chydorus,4,cladocera,
9,9,2019,warwick,150,ceriodaphnia,1,cladocera,
9,9,2019,warwick,150,alona,1,cladocera,
9,9,2019,yawgoo,150,dilution,75,na,
9,9,2019,yawgoo,150,aliquots,1,na,
9,9,2019,yawgoo,150,calanoid,218,copepod,
9,9,2019,yawgoo,150,ceriodaphnia,1,cladocera,
9,9,2019,yawgoo,150,cyclopoid,9,copepod,
9,9,2019,yawgoo,150,diaphanosoma,34,cladocera,
9,9,2019,yawgoo,150,eubosmina,5,cladocera,
16,9,2019,mashapaug,150,dilution,350,na,
16,9,2019,mashapaug,150,aliquots,2,na,
16,9,2019,mashapaug,150,cyclopoid,8,copepod,
16,9,2019,mashapaug,150,calanoid,33,copepod,
16,9,2019,mashapaug,150,bosmina,72,cladocera,
16,9,2019,mashapaug,150,diaphanosoma,22,cladocera,
16,9,2019,mashapaug,150,ceriodaphnia,202,cladocera,
16,9,2019,mashapaug,150,chydorus,2,cladocera,
16,9,2019,warwick,150,dilution,15,na,
16,9,2019,warwick,150,aliquots,5,na,
16,9,2019,warwick,150,cyclopoid,120,copepod,
16,9,2019,warwick,150,bosmina,68,cladocera,
16,9,2019,warwick,150,chydorus,2,cladocera,
16,9,2019,warwick,150,ceriodaphnia,5,cladocera,
16,9,2019,warwick,150,eubosmina,1,cladocera,
16,9,2019,warwick,150,daphnia,1,cladocera,
23,9,2019,mashapaug,150,dilution,250,na,
23,9,2019,mashapaug,150,aliquots,2,na,
23,9,2019,mashapaug,150,cyclopoid,17,copepod,
23,9,2019,mashapaug,150,calanoid,27,copepod,
23,9,2019,mashapaug,150,bosmina,52,cladocera,
23,9,2019,mashapaug,150,diaphanosoma,11,cladocera,
23,9,2019,mashapaug,150,ceriodaphnia,235,cladocera,
23,9,2019,mashapaug,150,chydorus,3,cladocera,
23,9,2019,warwick,150,dilution,15,na,
23,9,2019,warwick,150,aliquots,3,na,
23,9,2019,warwick,150,cyclopoid,235,copepod,
23,9,2019,warwick,150,bosmina,48,cladocera,
23,9,2019,warwick,150,chydorus,5,cladocera,
23,9,2019,warwick,150,ceriodaphnia,4,cladocera,
23,9,2019,warwick,150,daphnia,1,cladocera,
26,9,2019,yawgoo,150,dilution,125,na,
26,9,2019,yawgoo,150,aliquots,3,na,
26,9,2019,yawgoo,150,calanoid,214,copepod,
26,9,2019,yawgoo,150,daphnia,3,cladocera,
26,9,2019,yawgoo,150,cyclopoid,22,copepod,
26,9,2019,yawgoo,150,diaphanosoma,61,cladocera,
26,9,2019,yawgoo,150,eubosmina,11,cladocera,
